user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:24:29,"@finedayforabeer #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
C C of B😷,Australia,"Cricket, running, hiking, swimming, F1 and motorsports generally. I reserve the right to criticise politicians and bad policy.",2010-07-23 22:59:19,144,290,8989,False,2022-01-22 00:24:24,You know you’ve stuffed it up when even the King of Fear campaigns Norman Swan say you’ve got it wrong! @MarkMcGowanMP #wapol #auspol #covid https://t.co/zvfLhJPEzv,,Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:24:20,"@tmccull603 @canncr @MattGrierMusic #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl",['Meatloaf'],Twitter for iPhone,False
Nige ... cycliste inutile 💐🚴‍♂️🪐,Somewhere on a #gravelbike ,"Lonely, unreliable, inconsistent, moody, demanding but loyal to the deserving few, rides bikes, makes terrible cycling videos @ nige_rides_bikes #youtube",2016-12-11 19:38:37,589,1622,37699,False,2022-01-22 00:24:13,"Text and email from #nhs … you haven’t had a #booster … please book here … a) its not a shitty booster, just more of the same stuff and B) don’t want or need it … 4 off at work with #covid who have had 3 pricks … this week I’ve been to the pool 4 times and swam over 7 km …","['nhs', 'booster']",Twitter for iPad,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:24:02,"@matt_carmichael #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Steven Blake Sr. 🌊🗡🛡,,"Ordained by God and chosen to fight for the poor, defend the innocent and support all those that fight for truth. Darkness hated the light 🗡🛡🌊 #VoteBlue",2016-10-01 20:05:06,1081,2170,48255,False,2022-01-22 00:23:59,"@AGEricSchmitt @AGEricSchmitt will never be content until every child and teacher in Missouri dies from covid-19.
#COVID19 #COVID #Corona https://t.co/v6mcAoA7RH",,Twitter for Android,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:23:54,"@PixelPoot #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Farbeka Be It For Me To Say,New York,"Making the world a better place, one Tweet at a time.
Focus on the things in life that give you joy.
Life is short. Try to make every moment count.
NO DMs!",2012-08-17 17:45:26,5979,6337,70506,False,2022-01-22 00:23:50,"@davematt88 Well, maybe the scientists are right and the #OmicronVarient strain of #COVID is more contagious but less lethal.

My two cents:  if he’s only had symptoms for a day or so, he should call his doctor and get some meds.","['OmicronVarient', 'COVID']",Twitter Web App,False
princessvegeta,home ,"Bears, beets, battlestar galactica. I love the office and @paullieberstein.",2009-04-13 02:13:59,117,597,2535,False,2022-01-22 00:23:48,"Got vaccinated even though I’m utterly terrified of needles, and I still get Covid-19. I love my life 🤣😩 #Covid #vaccine #COVID19 #Omicron","['Covid', 'vaccine', 'COVID19', 'Omicron']",Twitter for iPhone,False
Steven Blake Sr. 🌊🗡🛡,,"Ordained by God and chosen to fight for the poor, defend the innocent and support all those that fight for truth. Darkness hated the light 🗡🛡🌊 #VoteBlue",2016-10-01 20:05:06,1081,2170,48255,False,2022-01-22 00:23:46,"@AGEricSchmitt @AGEricSchmitt will never be content until every child and teacher in Missouri dies from covid-19.
#COVID19 #COVID #Corona https://t.co/v6mcAoA7RH",,Twitter for Android,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:23:45,"@HEAVENBREAKER #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Toronto Teacher,,"Toronto Teacher, fed up with the political gaslight & stupidity of the greedy. Have an issue & afraid of reprimand? DM me. I will share for you.😊",2021-09-26 22:33:52,2306,1315,5006,False,2022-01-22 00:23:44,"Dear Story Tellers,
1 of my students got #COVID THREE TIMES!
Another one of my students got COVID TWO TIMES! 
There is NO such thing as HERD IMMUNITY with #COVID19 
Signed, Reality Check.",['COVID'],Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:23:36,"@JimothyLennon @KikRiv @CBSLA @LAPDHQ #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl",['Meatloaf'],Twitter for iPhone,False
Steven Blake Sr. 🌊🗡🛡,,"Ordained by God and chosen to fight for the poor, defend the innocent and support all those that fight for truth. Darkness hated the light 🗡🛡🌊 #VoteBlue",2016-10-01 20:05:06,1081,2170,48255,False,2022-01-22 00:23:36,"@AGEricSchmitt @AGEricSchmitt will never be content until every child and teacher in Missouri dies from covid-19.
#COVID19 #COVID #Corona https://t.co/v6mcAoA7RH",,Twitter for Android,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,763,False,2022-01-22 00:23:30,7 Day US Covid Deaths by County  For CA   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/Oim0iinVaS,,smcapplication,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:23:26,"@SolerArlene @THR #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Steven Blake Sr. 🌊🗡🛡,,"Ordained by God and chosen to fight for the poor, defend the innocent and support all those that fight for truth. Darkness hated the light 🗡🛡🌊 #VoteBlue",2016-10-01 20:05:06,1081,2170,48255,False,2022-01-22 00:23:26,"@AGEricSchmitt @AGEricSchmitt will never be content until every child and teacher in Missouri dies from covid-19.
#COVID19 #COVID #Corona https://t.co/v6mcAoA7RH",,Twitter for Android,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:23:18,"@leaferi @IamMikeRobinson #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned']",Twitter for iPhone,False
Steven Blake Sr. 🌊🗡🛡,,"Ordained by God and chosen to fight for the poor, defend the innocent and support all those that fight for truth. Darkness hated the light 🗡🛡🌊 #VoteBlue",2016-10-01 20:05:06,1081,2170,48255,False,2022-01-22 00:23:18,"@AGEricSchmitt @AGEricSchmitt will never be content until every child and teacher in Missouri dies from covid-19.
#COVID19 #COVID #Corona https://t.co/v6mcAoA7RH",,Twitter for Android,False
Tee Panic!,"Houston, TX",👽❤️👽🧡👽💛👽💚👽💙👽💜👽 lord/god/king - Proud Gay Atheist Socialist Liberal #tshirt and #3dprinted jewelry designer as well as stock and crypto trader.,2018-03-31 19:16:48,403,228,1001,False,2022-01-22 00:23:17,"#Stocks are just shedding those extra pounds they gained during #covid.

#wallstreetbets","['Stocks', 'covid', 'wallstreetbets']",Twitter Web App,False
Steven Blake Sr. 🌊🗡🛡,,"Ordained by God and chosen to fight for the poor, defend the innocent and support all those that fight for truth. Darkness hated the light 🗡🛡🌊 #VoteBlue",2016-10-01 20:05:06,1081,2170,48255,False,2022-01-22 00:23:09,"@AGEricSchmitt @AGEricSchmitt will never be content until every child and teacher in Missouri dies from covid-19.
#COVID19 #COVID #Corona https://t.co/v6mcAoA7RH",,Twitter for Android,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:23:03,"@WDR2MusicBot #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Steven Blake Sr. 🌊🗡🛡,,"Ordained by God and chosen to fight for the poor, defend the innocent and support all those that fight for truth. Darkness hated the light 🗡🛡🌊 #VoteBlue",2016-10-01 20:05:06,1081,2170,48255,False,2022-01-22 00:23:01,"@AGEricSchmitt @AGEricSchmitt will never be content until every child and teacher in Missouri dies from covid-19.
#COVID19 #COVID #Corona https://t.co/v6mcAoA7RH",,Twitter for Android,False
Wallyme,,"Visuals 🎬


abeg account 👉 (waledev)",2021-08-28 19:21:44,5,257,562,False,2022-01-22 00:22:51,#COVID and #DontLookUp movie made me realize life is a cruise,"['COVID', 'DontLookUp']",Twitter for Android,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:22:50,"@JustinsBigIdea #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Steven Blake Sr. 🌊🗡🛡,,"Ordained by God and chosen to fight for the poor, defend the innocent and support all those that fight for truth. Darkness hated the light 🗡🛡🌊 #VoteBlue",2016-10-01 20:05:06,1081,2170,48255,False,2022-01-22 00:22:37,"@AGEricSchmitt @AGEricSchmitt will never be content until every child and teacher in Missouri dies from covid-19.
#COVID19 #COVID #Corona https://t.co/v6mcAoA7RH",,Twitter for Android,False
Dee Knight,Alabama,I grew up in the PNW and work brought me to the South. I bleed red white and blue! #MAGA,2011-08-06 22:52:27,957,492,5709,False,2022-01-22 00:22:36,"COVID-19 killed itself off but you can bet Brandon will take credit for his “free” masks and test kits for the end of this hell, just watch. #COVID #COVID19 #Omicron",,Twitter for iPad,False
💧Vince Mahon,"Aireys Inlet, Australia","Lives in Aireys Inlet, Victoria, Australia. A keen interest in political issues.",2014-08-11 04:45:03,1395,4870,2753,False,2022-01-22 00:22:34,"#omicron driving record numbers of children into hospital-England,France &amp; Spain ⁦@FT⁩ ⁦@jburnmurdoch⁩ #Covid #Children https://t.co/aufox16ev1","['omicron', 'Covid']",Twitter for iPad,False
Ϯஐ รครรคfгครร Ϯஐ,But it is our duty to live.,I have brain cells lovelier than my eyes. I ♥️ my cat 🐈 more than I like most people. You smell like DRAMA 🎭 and the CHY-NA VIRUS🦠 so please Go Away!,2009-02-21 16:40:08,2332,1662,62958,False,2022-01-22 00:22:20,"This isn’t the first time in history that #tyranny was born in #Austria.

#LiveFree
#Covid
#FreedomNotTyranny
#NoVaccineMandates 
#NoVaccinePassports https://t.co/2XjEz7h4sp https://t.co/sEZhHrdE39","['tyranny', 'Austria', 'LiveFree', 'Covid', 'FreedomNotTyranny']",Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:22:05,"@thegreenster04 #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Christopher Wilson,"Springfield, OH",Christ Follower. Love to make everyone laugh. I don’t know what I’m doing but I’m gonna have fun doing it.,2013-07-12 15:47:14,299,2145,1836,False,2022-01-22 00:22:03,The government could barely get out #stimuluschecks somehow everyone is gonna get #COVID tests,"['stimuluschecks', 'COVID']",Twitter for iPhone,False
Barbara Malmet,"New York, NY","Artist, Activist, TriAthlete, Producer #GetInGoodTrouble🇺🇸",2014-11-14 05:18:51,272894,7345,1010314,False,2022-01-22 00:22:01,Dr. Fauci says #COVID vaccines *could* be approved next month for kids under 5.  https://t.co/zEdRgQf7Ql,['COVID'],Buffer,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:21:46,"@Roaddoggy7641 #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
ItsVanBaby,"Fort Wayne, IN",used to stream on twitch.                     now I just try to make it though the day. Midwest based; Fort Wayne IN,2018-11-02 01:00:25,140,213,495,False,2022-01-22 00:21:36,"🔴LIVE - TWITCHH Y U TAKE MY JAMZZZ?!🔴
https://t.co/PJL8y2oNLf #ApexLegends 
#doggo #cam #2020  #apex #twitch #tiktok #cod #DOFUS #pubg #dogs #twitchpartner #mmorpg #esports #live #twitchstreamer #gamer #food #covid-19 #corona #music","['ApexLegends', 'doggo', 'cam', 'apex', 'twitch']",StreamElements,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:21:32,"@iamspivey @PortiaMcGonagal #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned']",Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:21:23,"@MusicREDEF @LouderPosts #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Adam Alfi,"FL🇺🇸, NY🇺🇸, CAI🇪🇬, or ✈️","Ex Pro ⚽️ Ref & Player. Founder/CEO @effvision. Partner: #EasyLife, #Leopelle, #NDG. #Leather #Technology | #THFC STH. #COYS #AlAhly #Egypt #الاهلي",2010-03-26 19:45:36,12926,758,22154,False,2022-01-22 00:21:20,"Masks don’t stop #Covid from spreading. The science confirms. 

You can still get COVID even if you are masked and if everyone around you is masked. 

Again….the science confirms.",['Covid'],Twitter for iPhone,False
Dora C. 🌪🌪🌪,"Montréal, Québec","Je suis pour;
- la liberté d'expression
- le droit humain
- ANTI-COMMUNIST
- le bon sens 
RT≠ endorsement
https://t.co/I5WChwitnX",2017-08-29 20:21:34,1981,1549,84201,False,2022-01-22 00:21:14,@MichaelChongMP @krisster8 Tell me about it 🙄when u have @csiscanada twitting instead of taking care of #CCPChina 🙄when are we going to send them our #COVID bill? #wuhan,['CCPChina'],Twitter for Android,False
Rahul Kachhad,"Mumbai, Maharashtra",Marketing Senior Analyst【⚡】at Accenture Operations,2012-12-13 10:10:14,270,74,138,False,2022-01-22 00:21:13,January's PS Plus games include 'Persona 5 Strikers' and 'Dirt 5' https://t.co/jT4K46Nuya https://t.co/oVuYv2uC9T #like #comment #ff #followday #followback #influencer #vibes #covid #savelife #tech #news,,IFTTT,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,763,False,2022-01-22 00:21:09,7 Day US Covid Deaths by County  For CA   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/r9SLhtIDon,,smcapplication,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:21:07,"@GossipBucket #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:20:58,"@BerkleyBearNews #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
April Shorty,Western USA,New to Twitter / Go Easy on Me   |   Christian-Healthcare-Psychology-Politics-Military-History Buff-News Junkie-Royalist-Food-Photos & unfortunately Disabled,2021-11-20 17:57:19,85,1052,3891,False,2022-01-22 00:20:56,1 American dies every 43 seconds from #Covid https://t.co/Rd3CMXFh2Z,['Covid'],Twitter for iPhone,False
Sam Gunderson,,,2022-01-03 23:06:18,0,20,10,False,2022-01-22 00:20:52,"https://t.co/FqHXFdg3rL A woman at a school board meeting in Virginia said, “No mask mandates. My children will not come to school Monday with a mask on. I will bring every single gun, loaded and ready #abclive #abcnewslive #abcnews #foxbusiness #covid #Covid_19 #coronavirus",,Twitter Web App,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:20:44,"@iChinadian #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:20:34,"@nobby15 #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Tony Novoa,"Troutdale, OR",Jalisco . Oregon . 👻 tonynovoa14,2013-12-06 08:24:54,346,144,2265,False,2022-01-22 00:20:32,"“2022 will be my year” 

3 days later gets #covid #omnicron","['covid', 'omnicron']",Twitter for iPhone,False
WTI Trading Group- 🇺🇸 US Crude Oil Trader🛢️🌎,United States,#WTI Commentaries on the News & Fundamentals for #US #Crude #Oil #Traders Worldwide; Paid Critical WTI Technical Analysis On-Demand at the Virtual #WTG Lounge,2015-03-07 15:33:34,3721,2,830,False,2022-01-22 00:20:17,"#OOTT #WTI
Two years since #Covid was first confirmed in U.S., the #pandemic is worse than anyone imagined https://t.co/65pZgtXlvV","['OOTT', 'WTI', 'Covid', 'pandemic']",Twitter Web App,False
Daljit Singh,"London, England","Versatile, motivated, approachable pro-active individual with a strong work ethic.",2010-12-19 10:38:44,71,212,619,False,2022-01-22 00:20:17,Letter to local authorities about grant funding for businesses https://t.co/ziWqhfz0Qd #Covid19  #Covid-19 #Coronavirus  #StayHomeStaySafe,"['Covid19', 'Covid', 'Coronavirus', 'StayHomeStaySafe']",IFTTT,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:19:54,"@TheAntiwarVet @latimes #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
April Shorty,Western USA,New to Twitter / Go Easy on Me   |   Christian-Healthcare-Psychology-Politics-Military-History Buff-News Junkie-Royalist-Food-Photos & unfortunately Disabled,2021-11-20 17:57:19,85,1052,3891,False,2022-01-22 00:19:39,"Two years ago today, US reports first confirmed case of #Covid https://t.co/YiMGNvGYJC",['Covid'],Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:19:37,"@Snapzu_News #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:19:12,"@ChadfieldL @CBSEveningNews @WCCO #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl",['Meatloaf'],Twitter for iPhone,False
blues,,Wear a mask,2009-10-29 21:30:43,257,192,128570,False,2022-01-22 00:19:07,#US government said on Friday it would suspend 44 China-bound #flights from the #UnitedStates by four #Chinese #carriers in response to the Chinese government's decision to suspend some US carrier flights over #COVID-19 concerns. Who has more COVID-19? https://t.co/QDOviFBk64,"['US', 'flights', 'UnitedStates', 'Chinese']",Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:19:05,"@KWETribute #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
𝙢𝙤𝙤𝙣𝙗𝙞𝙧𝙙 #BLM,"Asheville, NC","🌜🐦 is a cosmically awestruck author, messenger & servant to Mystery. Born ass-backwards- same ever since. Bird/birds. 🌈 #Synchomysticism ✨Incite Insight✨",2008-08-24 11:47:15,1471,3475,17653,False,2022-01-22 00:19:03,"This is my Mom’s cat &amp; I can tell she is sad 😿 &amp; misses her very much. 

Photon torpedo any approaching #Covid, captain’s orders.",['Covid'],Twitter for iPhone,False
