user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
SHAZAL RANA,"Lahore, Pakistan",SIMS'22 | Pakturk 🇵🇰🇹🇷 | Saggitarius 🌟,2016-10-18 08:15:08,978,822,14606,False,2022-01-30 00:53:32,"Seeing him in tears for the 2nd time ever in my life(First time was when dadi amma died) makes me lose all thehope! So please pray that he be tests negative tomorrow?  
PS: This post is not for my blood relatives! 
Goodbye &amp; Thankyou! 
#covid #CovidTesting #OmicronVariant https://t.co/sLVKRFZVHg",,Twitter for iPhone,False
Dr. Richard Pan 🇺🇸,"Sacramento, CA",Pediatrician & now CA State Senator & Chair @APILegCaucus BA @JohnsHopkins MD @PittTweet MPH @HarvardChanSPH Fmr faculty @harvardmed @ucdavis #VoteKids,2011-02-03 20:27:38,18301,1842,295284,True,2022-01-30 00:53:24,"Two AMA members took time to share what parents should know about #COVID19 vaccine safety for kids. #Ivax2protect #VaccinesWork @SaraTheIceBerg 

What doctors wish parents knew about kids' #COVID-19 vaccine safety
https://t.co/jwOJvJEFh8 (via @AmerMedicalAssn)","['COVID19', 'Ivax2protect']",Twitter for iPad,False
Eve Examines👩🏻‍🦼Vaxxed and Masked 🥥🥑🧅🥗,,"Opinionated. Examining Bogus Knowledge. History of Ideas: Science Division. History of Medicine.
✡️",2021-01-21 23:14:37,283,196,66283,False,2022-01-30 00:53:20,AIR CLEANING FOR SCHOOLS INFO 🪟🪜🔧✂️🔨 #COVID #COVIDSchools https://t.co/dIJwLIcDPB,"['COVID', 'COVIDSchools']",Twitter Web App,False
Megan ☺️,,"child of God, truth-teller, lover of the Church",2011-04-13 16:45:43,74,466,14014,False,2022-01-30 00:52:44,Stop the madness! #endmandates #openbackup #covid #lovesllthyneighbors #inhumane #criminal #donoharm https://t.co/CoZuxFFNVN,"['endmandates', 'openbackup', 'covid', 'lovesllthyneighbors', 'inhumane', 'criminal', 'donoharm']",Twitter for iPhone,False
Vinnie Val,Australia,"“Your time is limited, so don't waste it living someone else's life” #BlackLivesMatter #ClimateChangeAction #LGBTQ #Pfizer * 3 🏳️‍🌈🇦🇺",2021-10-15 01:16:40,509,525,11026,False,2022-01-30 00:52:18,"#NSW has reported its deadliest day of the pandemic so far on #Sunday, surpassing its previous record set just a day earlier.
The state recorded 52 #Covid related deaths in the latest reporting period, after 49 people died with the virus on #Saturday. #Domicron #LetItRip #LNPfail","['NSW', 'Sunday']",Twitter for iPhone,False
Kristine Schachinger,,"Digital Strategist & SEO Consultant, Speaker @SMX @Pubcon @Ungagged @SXSW Writer @SEngineLand @SEJournal. ABD on a PhD. Reports fake accounts/bots.",2008-03-11 17:53:42,16976,11838,87638,False,2022-01-30 00:51:58,@ShaneyWright @threadreaderapp unroll #covid,['covid'],Twitter Web App,False
Demon Elena,,,2022-01-10 05:27:53,0,1,1,False,2022-01-30 00:51:38,"Very strong evidence, can there be any rebuttal?#COVID19
#COVID-19
#COVID
#Omicron #Vimeo https://t.co/fK1yWN7cOP","['COVID19', 'COVID', 'COVID', 'Omicron', 'Vimeo']",Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 00:51:37,Daily US Confirmed Covid Cases by County For UT   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/5pjflPFgai,,smcapplication,False
SmallHatsOfDefiance #FBPE #FBR,EU ,"Doffing our caps and tilting our tiaras at all those fighting against the evils of inequality, racism, mendacious politicians and Brexit. #FBPE",2017-06-06 18:31:07,2144,1546,9282,False,2022-01-30 00:51:18,"“No magic money tree” says #BorisJohnson, unless you’re a #Tory donor who set up a #PPE company in the week or two before his cabinet awarded publicly funded #covid contracts…

#PartyGate #ToryCorruption #BorisJohnsonOut #BorisJohnsonLies 
https://t.co/nA37pLd4JW https://t.co/eo4q05nMY3","['BorisJohnson', 'Tory', 'PPE']",Twitter for iPhone,False
AnCap Barbie,In Between Lifetimes,"First, do no harm.
Second, take no shit.
Lawful Neutral - Good if we're all-in.
Quit staring at screens all day.
Experts® are usually wrong.
Or they're liars.",2021-12-18 20:33:49,3,13,4,False,2022-01-30 00:50:46,"@CUAnschutz Also @CUAnschutz both times their FIRST response to anything but instant compliance was to threaten violence. Representative of ""healthcare"" in 2022.
All your administration cares about is the shortest path to federal #COVID dollars. Caring for patients? Nah.",,Twitter Web App,False
Tee Votes Blue 🌊,,#HealthCareVoter #GunSafetyVoter #StillWithHer #ERANow #Feminist #BidenHarris2020 #PreexistingConditions,2009-06-26 22:42:44,5581,5132,763146,False,2022-01-30 00:50:45,Utah Sen. Mitt Romney isolating after positive #COVID-19 test https://t.co/cu3iO5ok41,['COVID'],Twitter for iPhone,False
Dr Lizzie Eldridge,"Glasgow, Scotland","Author: 
Vandalism: https://t.co/ZG2zWdOGb3
Duende: 'one of the great love stories in literature'. http://bitly.",2011-02-18 22:55:57,2129,2849,72604,False,2022-01-30 00:50:29,"It's kind of a damp squib @BorisJohnson when you're under criminal investigation for breaking your own #Covid rules

https://t.co/Oo6xACJOew",['Covid'],Twitter for Android,False
Liberty’sLastStand,"New Jersey, USA","Recent draftee 2 protect Bill of Rights. Physical therapist & trainer for 1st & 4th Amendment stretching, strength & endurance training 4 22nd Century events.",2009-11-11 14:23:16,9291,5007,18150,False,2022-01-30 00:50:03,#crimesagainsthumanity don’t get crushed by the wave that is coming. If you come out and become part of solution we will deploy our network to support you. #jan6 #COVID19 #COVID https://t.co/w3QA6yrjRB,['crimesagainsthumanity'],Twitter for iPhone,False
Tom Grant,"Rockville, MD","HealthCare, Certified Exec/Leadership Coach, PR-Marketing Consultant. Interfaith Works Board. (Views my own, except for Philly sports.) Dad of 3 amazing sons.",2009-11-24 00:38:01,285,472,13190,False,2022-01-30 00:49:52,"I know some at @capitalweather are upset with no heavy #snow here in #DMV, but the impact a blizzard has on #hospital &amp; #EMS workers during normal year is very tough. Some hosp. staff sleep overnight. Asking them to deal with it during #Covid is too much. #blizzard2022 @mhaonline","['snow', 'DMV']",Twitter for iPad,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 00:49:48,Daily US Confirmed Covid Cases by County For UT   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/xfJn05PHwO,,smcapplication,False
When the Flame Turns Blue 🖤💛❤️,Queensland,"Longing for a Gov who cares about our people, wildlife & environment! Proud Vegan. Always be kind! Critical thinking is important!",2020-02-28 06:23:01,1218,1512,55913,False,2022-01-30 00:49:45,"@DickWylde Missionary are doing God’s work, spreading the ‘word’... and diseases... and false promises... but mostly diseases! #COVID",['COVID'],Twitter for iPhone,False
Sheeba,,"I was adopted on September 3, 2005...I was in a shelter in South Carolina when Catrina saw my new dad's ad on https://t.co/mUTDxsDLie; a rescue group drove me north!",2010-08-14 17:07:30,540,500,86,False,2022-01-30 00:49:45,#Washington #trooper who defied state #vaccine #mandate and told gov to '#kiss my a--' #dies from #COVID-19 - https://t.co/XmBmngFGCt via @nypost - #cop #cops #police #NYPD #Seahawks #Mariners #Seattle #GOP #Republican #Republicans #FoxNews #TuckerCarlson #LauraIngraham #Gutfeld,"['Washington', 'trooper', 'vaccine', 'mandate', 'kiss', 'dies', 'COVID']",Twitter Web App,False
SCHOOL KIDS RIGHTS,World,All schools / staff must safeguard children's physical and emotional wellbeing. New policies are needed to protect kids mental health & human rights in schools!,2016-05-23 06:28:02,3304,2860,82913,False,2022-01-30 00:49:26,"@jihaddibmp @permafrostandm1 If the Government cared, online public school would be available to all families. #Covid https://t.co/sgvE1PBS6t",,Twitter Web App,False
save DEMOCRACY,USA,NON-VOTERS ARE UNDEFEATED. THEY'VE WON EVERY ELECTION. Join https://t.co/5csCrsXWsk to change that & help save DEMOCRACY from Tyranny. https://t.co/qkljCYU9pk,2020-02-07 14:49:27,6117,4701,577,False,2022-01-30 00:49:16,"I don’t know what game GOP Rep. Nancy Mace is playing. But, I’ve never played it or seen anyone play it before. Have you? I sincerely hope this was pre- #COVID
https://t.co/V1W9QuhnaZ",,The Social Jukebox,False
Alina. ☀Los Andes te vieron nacer ☀️,,"Hallo
https://t.co/Vt0erdEFqf Los Andes te vieron nacer Bolivia ❤️
https://t.co/IGRfbvLzez Tata #Inti ☀️ #Pachamama❤️",2021-03-07 13:35:57,430,524,33063,False,2022-01-30 00:49:03,"@evoespueblo Depopulation and the mRNA Vaccine: The New York Times predicts massive population reduction but clearly leaves some things out. #Covid 
https://t.co/mLItLkhurI",,Twitter Web App,False
Zach,"Madison, Wisconsin",Family is everything.,2021-02-13 02:29:23,163,405,2713,False,2022-01-30 00:48:41,"@them Good luck. @moderna_tx #covid #vaccine is as effective as #Tylenol. Get the real story on true cure for #HIV, Covid, and more. @enzolytics @drgauravchandra have the solution of the century. $ENZC #enzc https://t.co/HDLnl8hioQ","['covid', 'vaccine', 'Tylenol', 'HIV']",Twitter for iPhone,False
vainglorious_triumph,,Anti-Oppression Anti-Idiocracy Anti-Idiocy,2019-10-12 00:58:46,4,0,345,False,2022-01-30 00:48:17,"@KKeneally “…to deny it would be, I’d have to lie.” And he @Barnaby_Joyce did denied &amp; lied: his affair with #VikkiCampion; #covid; #RATS &amp; everything else. The #RAT is #barnabyjoyce",,Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 00:48:06,Daily US Confirmed Covid Cases by County For TX   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/OhNNVOZjur,,smcapplication,False
Coronavirus Updates Korea,,Realtime Covid-19 English Updates in Korea 영어 실시간 코로나 현황 업데이트,2020-02-27 09:25:18,2137,5,0,False,2022-01-30 00:48:00,"...
437 in Jeonbuk (432 acquired locally)
320 in Jeonnam (313 acquired locally)
597 in Gyeongbuk (589 acquired locally)
629 in Gyeongnam (617 acquired locally)
69 in Jeju (67 acquired locally)

#coronavirus #COVID19 #COVID19korea #covid",,Twitter Web App,False
Alina. ☀Los Andes te vieron nacer ☀️,,"Hallo
https://t.co/Vt0erdEFqf Los Andes te vieron nacer Bolivia ❤️
https://t.co/IGRfbvLzez Tata #Inti ☀️ #Pachamama❤️",2021-03-07 13:35:57,430,524,33063,False,2022-01-30 00:47:57,"Depopulation and the mRNA Vaccine: The New York Times predicts massive population reduction but clearly leaves some things out. #Covid 
https://t.co/mLItLkhurI",,Twitter Web App,False
SCHOOL KIDS RIGHTS,World,All schools / staff must safeguard children's physical and emotional wellbeing. New policies are needed to protect kids mental health & human rights in schools!,2016-05-23 06:28:02,3304,2860,82913,False,2022-01-30 00:47:42,@finbaromallon Wait till school starts. #Covid https://t.co/kxTKcmrzNU,['Covid'],Twitter Web App,False
Don Fowler,New Hampshire ,Major Browns Fan- NFL Fan,2015-03-10 18:03:47,347,556,2236,False,2022-01-30 00:47:10,"There once was a man named #Biden 
Who spent his campaign in hidin 
He promised a plan 
Where #Covid would end 
So why is everyone still dyin","['Biden', 'Covid']",Twitter for iPhone,False
Esteban A. Hernandez-Vargas,,"Multiscale Machine Learning of Infectious Diseases| Dad🚼 l Group Leader l🇲🇽 🇩🇪
#Infection l #Immunity l #Mathematics l #ControlTheory l #COVID19",2018-01-13 20:04:35,1341,1011,413,False,2022-01-30 00:46:53,"This study shows  that an infection-plus-vaccination-induced hybrid immunity or a triple immunization can induce high-quality antibodies with superior neutralization capacity against VoCs, including omicron
https://t.co/92vSHJgJ4k
#COVID19 #COVID",,Twitter for Android,False
"David Epstein, MD, MS, FAAP","Los Angeles, CA",#Pediatrician - #UrgentCare & #PedsICU - children’s health advocate; father of 3; married 2 the BEST therapist; views = my own; counters medical #misinformation,2011-11-18 15:11:34,3078,1487,19927,False,2022-01-30 00:46:46,"""I think statements like (Stockton's) make the public look upon athletes as basically dumb jocks for trying to explain away something this is obviously a pandemic…"" - your healthcare providers thank you, ⁦@kaj33⁩ 👏👏👏👏

#covid #pandemic #covid19 https://t.co/DdFlu5FvcT",,Twitter for iPhone,False
Peter,"Toronto, Ontario","Deleted my previous Twitter cause I found Twitter way overwhelming, but back cause I'm bored plus just wanna get quick facts.
🇨🇦🇬🇷",2022-01-08 21:36:27,1,17,80,False,2022-01-30 00:46:44,"@CandiceBergenMP Seriously are you and @PierrePoilievre that dense?...that truck drivers not going stop to eat, refuel gas, meet with clients, go truck stops, go for maintenance...yeah no possible way to pick up #covid and spread it.

Wow🤦🏿‍♂️",,Twitter for Android,False
Estote Parati Michaeli,Pierrederose,Guarda bene,2022-01-03 20:22:03,0,4,1,False,2022-01-30 00:46:11,@DrEricDing Don’t worry for #COVID. You should only worry for #restrictions and #vaccines,"['COVID', 'restrictions', 'vaccines']",Twitter Web App,False
#ToKillAMockingBird,,To Kill a Mockingbird is both the greatest book ever written and the greatest movie ever made.,2021-12-29 00:19:02,316,981,5921,False,2022-01-30 00:45:43,"@ehananoki Hey did you hear the one about the #MAGA #AntiVaxxer who got #COVID ?

Turns out he was DYING to own the LIBS!!!😂😂😂","['MAGA', 'AntiVaxxer', 'COVID']",Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 00:45:36,Daily US Confirmed Covid Cases by County For TX   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/a0YwrQg2dE,,smcapplication,False
PointLucid,"Phoenix, AZ",Pro-Sanity. 🌊🌊🌊This is my weird hobby. Also my excuse to spread sanity -also among crowds that wouldn’t otherwise be exposed.Think Nascar-Trump lied mugs 😆,2015-02-23 01:57:03,5224,5725,5847,False,2022-01-30 00:45:23,"If a thousand misguided Truckers do a foolish thing, it is still a foolish thing. #WordsofWisdom #LaoTzu #TruckersForFreedom2022 #Anivaxx #COVID #Covidiots","['WordsofWisdom', 'LaoTzu']",Twitter for iPhone,False
Jonathan Eisen,"Davis, CA, USA","Prof. @UCDavis: https://t.co/XVzbMvd5Aw
All microbes (not just COVID), all the time.
#STEMDiversity #OpenScience #Type1 #Symbioses 
#NaturePhotography",2008-06-18 06:15:54,64862,10514,66754,True,2022-01-30 00:45:17,"Well, right now the @ucdavis #COVID cases are heading in the right direction https://t.co/VsqgJYyw0C and positivity rate just above 1%. https://t.co/A4lXVOMTdf",['COVID'],Twitter Web App,False
"ͲᎡᎪᏟᎬᎽ👠BS,RN,MSN📚ᴘᴜᴛ4⃣5⃣ɪɴ ғᴜᴄᴋɪɴɢ🆘ᴘʀɪsᴏɴ👮🏽🚔",👶🏽DC🚶🏽‍♀️NJ💃🏽MD,🚫LISTS🚫DM #BLM✊🏽#LIBERAL💙#HBCU🙌🏽❤️#ΔΣΘ🤍Former #ICU⛑RN.Nᴏᴡ I do #PublicHealth🔬I #cuss🤬#FBR🐳against VILE #GQP #Politics🗳afficionado🥳#Emoji👸🏾#Libra♎️,2008-09-22 19:27:10,9430,9856,65954,False,2022-01-30 00:45:05,@georgehahn @Spotify I cancelled my #SpotifyPremium last month before @spotify's trifling support of #covid liar🗣 @joerogan 👏🏾👏🏾4 billion down &amp; counting 🙌🏾🙌🏾🙌🏾How low can 'ya go?!? 😆😆@eldsjal 👀👀 #DeleteSpotify #Spotifydeleted @Spotify @SpotifyUSA https://t.co/XJROhkXTEK,"['SpotifyPremium', 'covid']",Twitter for iPhone,False
Heretik,dans ses baskets ,"veuf Misanthrope, Patriote suivi par MLP_OFFICIEL, Louis_Aliot, athée, amoureux de nature, sciences et de metal, Linux. Photos p20, mi9Tpro, fuji X-T3 #FFT",2012-04-12 12:21:58,685,565,56,False,2022-01-30 00:44:58,"#MrTataf #Zapping #Covid N°29 (25 janv. 2022)"" 😍👍 sur YouTube - https://t.co/OQ6ib3xg1X","['MrTataf', 'Zapping', 'Covid']",TweetCaster for Android,False
Viruses MDPI,"Basel, Switzerland","Viruses (ISSN 1999-4915), with IF 5.048, is an #OpenAccess #virology journal published monthly by @MDPIOpenAccess. Tweets by in house staff.",2014-11-24 14:24:51,4316,872,2823,False,2022-01-30 00:44:38,#COVID-19: Multiorgan Dissemination of #SARS-CoV-2 Is Driven by Pulmonary Factors  at https://t.co/L8GZquDpSm https://t.co/pVKnNutxtT,"['COVID', 'SARS']",Twitter Web App,False
Let’s talk about it,,Where topics and theories are discussed. I want to invite the public to reach out and voice there opinions on this page.,2022-01-29 23:10:30,0,5,0,False,2022-01-30 00:44:11,Anonymous- come and get your third dose of vaccine today limited time offer of getting sick with three vaccines instead of one. We thank you for your cooperation may you all be safe. #comedy #Booster #COVID #Covid_19 #tired #BoosterDose,,Twitter for iPhone,False
Humanity,Here & where my mind takes me.,Air born. Stop manufactured history and news. An eclipse of a fictional reality. Innovation,2009-12-16 22:11:48,6878,7971,4737,False,2022-01-30 00:44:02,Everybody knows everything but not many are talking about what many don’t know and or hide from saying: #COVID19 #COVID #BA2 https://t.co/RQwPYIir2q,['COVID19'],Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 00:43:43,Daily US Confirmed Covid Cases by County For TN   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/Nzhkx1Wwsb,,smcapplication,False
Ruth Leahy,Yuibera Country,Queensland Legal Field Corruption Whistleblower. My Twitter Account has been created specifically to Ensure Royal & Judicial Commissions serve True Stakeholders,2015-07-12 20:41:44,2693,3758,186709,False,2022-01-30 00:43:33,@SimoLove Guy is a cretin. 1/ I had booster recently. Didn’t catch #Covid as close contact. 2/ I do QR Code check in 95% time. Good record if I catch Covid &amp; need to remember/inform where I could’ve caught or infected people. 3/ Aust was on track for increased “work from home” 40yrs ago!,['Covid'],Twitter for iPhone,False
Trevor Moss,"Mt. Pearl, NL, Canada",Instructor with mental health training & experience at a centre for students with mental illness & addictions issues. Author of Parable: Rise Above Bullying.,2013-08-16 20:44:43,1138,1853,12,False,2022-01-30 00:43:20,"#Covid don’t shut things down, but the ppl that are in power do. Where I live, trampoline parks and indoor playgrounds are open while many businesses incl theatres are forced to close. Employees are suffering too. #MentalHealthMatters",['Covid'],Twitter for iPhone,False
Colin Hughes,Wadjuk Bibbulmin in Noongar,"Grandfather, social conscience, actor/singer, Bomber fan, political activist, GP former Head Public Health Perth ZeroFor1.5 WASportforClimateAction",2014-03-26 08:59:32,1716,2921,40048,False,2022-01-30 00:43:08,@MichaelWestBiz Vale my big sister Mem who died today from #COVID unvaccinated alone in a nursing home in Melbourne https://t.co/3TvQQjqAT3,['COVID'],Twitter for Android,False
GP,southern Calif. (NO DMs),"Author of 15 books inc. TRAVELING AT THE SPEED OF HEARTBREAK, THE TRUMP YEARS, JAKE'S WAR, CAR DODGING, ROBOT TROUBLES, MONOGAMY SUCKS, THE HOLLYWOOD HOMELESS",2009-04-21 23:37:54,6347,6317,25804,False,2022-01-30 00:42:52,"I don't know about you
but I am wondering why #Trump is holding #Covid super spreader event rallies so long after he was voted out of office and still spreading the big lie?
who is allowing this?
where are the charges and indictments for his crimes against our #democracy?!!
well?","['Trump', 'Covid']",Twitter Web App,False
@popohman,The REAL Washington,"“The quality of mercy is not strain’d, …’Tis mightiest in the mightiest.”, Shakespeare. ☘️SLÀINTE🍀Veritatem Dilexii. GOT MY SHOTs 💉💉🦠 DDS🦷 CREIGHTON U.",2021-08-19 13:54:11,41,495,624,False,2022-01-30 00:42:52,"@jbtwickens But but, #freedumb How can anyone be so #responsible so #considerate so #respectfull So Damn aware of #Consequences for fellows’ #health. #VaccinesWork #COVID #GetVaccinatedAndBoosted","['freedumb', 'responsible', 'considerate', 'respectfull']",Twitter for iPhone,False
Anjelica Ilovi,,& BREATHE ☁️ Writer | Journalist BSc Psychological Science,2021-08-20 08:02:30,40,32,288,False,2022-01-30 00:42:49,"""And of those 31 people, just two had received booster doses,"" Dr Chant said. ""Twenty had received two doses of vaccine, two had received one dose and seven were not vaccinated.""
#COVID19 #COVID #Covid_19 #CovidTesting #NSW 
https://t.co/99HKf7kDg7",,Twitter Web App,False
Neil Orlowsky Ph.D. 🍁,"43.7ºN, 79.4ºW","Director of Education & Chair Global Education at https://t.co/rC2amQfyH4, MENA Scholar, Fanonian, Psychocultural Theorist (focus education, history, antisemitism)",2012-10-12 00:27:41,793,623,657,False,2022-01-30 00:41:59,"The #freedomconvoy2022 began as a response to #Covid requirements for truckers, but its political aims have since broadened. As crowds packed Parliament Hill today to protest, it seems the spirit of today has been hijacked by far-right extremists &amp; their #antisemitic rhetoric https://t.co/6FgyDWcbcu","['freedomconvoy2022', 'Covid']",Twitter for Android,False
💧🌏Rosemary Vass🕯💉,On Gamilaroi land ,"Mum, Granny, retired educator. Passionate about social justice; educational equity; stopping csg/coal, climate change; disability rights and gardening!!",2014-04-06 00:19:43,4658,5077,219273,False,2022-01-30 00:41:25,@SquigglyRick @SatPaper Rick your work on Health &amp; Disability is simply without peer. As someone caring for 2 family members who have #underlyingconditions I thank you 🙏… we will remain very #Covid cautious until March!,,Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 00:41:13,Daily US Confirmed Covid Cases by County For TN   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/CQCrPELY9r,,smcapplication,False
CathyCrowe,Canada,"Street Nurse, Order of Canada recipient, author, filmmaker, maker of pies, loyal @bluejays fan. Social justice nursing means working for the housing cure.",2013-11-02 20:08:20,9881,3641,10976,False,2022-01-30 00:41:09,Imagine if just 5 members of each @anglicandioTO @EEUChurch @don_heights @LeasideUnited @UnitedChurchCda #catholic churches and more wrote @JohnTory tomorrow after their service and called for more shelter-hotels and #covid safe shelters….2,['catholic'],Twitter for iPad,False
Rose Porti,,"Bipartisan politics, love for the Ocean. Missed my previous followers @asturiasptr (new acct comes with #'s. Lost access to acct on a trip)",2020-03-03 18:34:27,1232,4997,48917,False,2022-01-30 00:40:53,"@AuntJane7 @nypost Yes. Mine has both medical degrees!!!! Long covid patients are doing better according to the patient I spoke while he was getting his IV treatment and nebulizer treatments, than the covid unit at hospital. I get my IV glutathione and B-12 injections pre pandemic. #COVID #COVID19",,Twitter for iPhone,False
Dr Jean (Wordputtertogetherer),Aotearoa New Zealand,Former academic who gave up the day job to live a more connected life.,2012-11-23 06:10:29,296,787,3017,False,2022-01-30 00:40:52,"Now that intercity bus trips have shown up as locations of interest, can we please make vaccine passes a requirement for long distance bus rides?! #covid",,Twitter for iPad,False
P CADFAEL,,"Educated US & UK. Academic seduced by Money. Owned a business Sold. Traveled a lot.  Part time Volunteer.  
#VoteBlueNoMatterWho #Humanity #ClimateCrisis",2017-07-25 22:59:29,5652,6187,158869,False,2022-01-30 00:40:47,"Great Question   Why do anti-vaxxers even show up at #Hospitals when they get #COVID.  
#Republicans #MAGA  
https://t.co/4E1Pbl7Rqw","['Hospitals', 'COVID', 'Republicans', 'MAGA']",Twitter Web App,False
Children Of God Sanctuary-Retweet-SEE Pined Videos,Click 2C US THEFT Videos/Pics:,"Rev Jim E Stephenson-NO CIVIL/HUMAN RIGHTS: SUE MAFIA LAWYERS-BLOCK MED(Cataract,etc)-GIVE2: U-Kids-4New Jesus U-Many MILL $-DONATE4 MED/SUE https://t.co/fNbGFmvVdS",2020-11-24 21:26:08,92,963,6209,False,2022-01-30 00:40:44,@TomRichey Free Federalist Paper courses @Hillsdale @HCOnlineCourses by Sir Publius Arnn &amp; Emperor @LarryArnn AMEN. LOVE JAMES MADISON &amp; pre #COVID I went to Orange VA to visit his estate 3/4 times a year since 2014. #COVID shut Montpelier down! Still I see Dolly Todd house in Philly often.,,Twitter Web App,False
CURT,"Bloomington / Normal, Illinois","Welcome To My Site, I Will Post #BREAKING News Local & World, Video's, Upcoming Movies Trailers,Tech, Music, Etc, BLOOMINGTON / NORMAL OFFICIAL TWITTER ACCOUNT!",2009-03-22 15:59:14,34708,50021,19263,False,2022-01-30 00:40:42,#BREAKING: #BreakingNews Thousands demonstrate against COVID restrictions in Canadian capital  https://t.co/Z3RHBKUUfa #CanadianTruckers #CanadaTruckers #Canada #CanadianCapital #Covid #CovidRestrictions,"['BREAKING', 'BreakingNews']",Twitter Web App,False
Nerdy Fangirl Mom,,Nerdy fangirl mom.  Love all of SPN.,2022-01-02 20:59:42,96,474,1285,False,2022-01-30 00:40:41,And the in-person part of the class was canceled because #COVID. #FuckCovid,"['COVID', 'FuckCovid']",Twitter for Android,False
Edwina Stevenson (Starck),,"Newsreader, lawyer, food-and-wine consumer, sun-lover. Constantly in search of more hours in the day to do what I love.",2011-04-28 22:58:12,92,130,97,False,2022-01-30 00:40:33,Premier Steven Marshall has announced 2 deaths  and 1633 new #covid cases. The two deaths were males in their 80s #adelaidenews @1395FIVEaa,"['covid', 'adelaidenews']",Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 00:39:29,Daily US Confirmed Covid Cases by County For SD   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/mnOOr0jYpI,,smcapplication,False
Valentina Tsoneva,"Clearwater, FL","writer/reader/ traveler/bi-lingual/bi-cultural/nature, yoga, and jogging lover 😍native Bulgarian/now - Floridian 🌞",2020-07-06 17:47:11,933,1037,9625,False,2022-01-30 00:39:15,@PamPeekeMD I am so sorry for your loss! 😥😥Rest her soul in peace! You're strong to be able to speak at the service! But that's what friends do!🥰 #loss #friends #COVID19 #COVID #grievance,,Twitter Web App,False
Santos Grear,,"By using metric wave Doppler fuzes technique, this paper designs a signal pro-cess ing circuit for multiple uses HEAT.",2021-11-27 04:54:03,0,0,0,False,2022-01-30 00:39:14,"These countries infected with crown disease by the US can claim!
#COVID-19
#COVID
#OmicronTheThe https://t.co/7uVtDXIwAe","['COVID', 'COVID', 'OmicronTheThe']",Twitter Web App,False
AnCap Barbie,In Between Lifetimes,"First, do no harm.
Second, take no shit.
Lawful Neutral - Good if we're all-in.
Quit staring at screens all day.
Experts® are usually wrong.
Or they're liars.",2021-12-18 20:33:49,3,13,4,False,2022-01-30 00:38:51,"I canceled all future appointments with @CUAnschutz after snot-nosed kids with no medical training on two occassions threatened to ""call security"" because I refuse all #COVID protocols unless I have reason to believe I'm sick with it. You've destroyed my trust.

#Berlin1932",,Twitter Web App,False
Russ Stoddard,"Boise, Idaho","I'm a #Bcorp & #bicycle guy+founder of @oliver_russell. #Branding expert, @bcorporation, #socent, #author ""Rise Up: How to Build a Socially Conscious Business""",2007-07-06 22:21:15,2976,1578,33407,False,2022-01-30 00:38:42,@PeterHotez Canada also gave us #NeilYoung &amp; #JoniMitchell who are leading the charge against @spotify as a home to Joe Rogan and #covid misinvofmation.,"['NeilYoung', 'JoniMitchell']",Twitter Web App,False
