user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 05:38:11,Growth in 7D US Confirmed Covid Deaths by County For ID   2022-01-14:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/2orfjo4TZr,,smcapplication,False
⚡️La Lex Talionis,Occupied Land,she/her #blacklivesmatter Foster mom,2019-04-27 22:55:52,229,950,14353,False,2022-01-20 05:38:10,I did not get hair loss anywhere near this but I had hair loss and a seizure (although it presented like a stroke). You NEVER know what symptom you might get. My hearing is still affected. Sudden Hearing loss was my first symptom #COVID19 #COVID #LongCovid https://t.co/mLc350yqsd,,Twitter for iPhone,False
kenneth patrick,,,2016-02-29 03:20:38,6,17,783,False,2022-01-20 05:37:56,"@cb25064881 @PaulCogan @repkevinhern @POTUS Biden did NOT create 6.2 million jobs. These were old jobs created under Trump that after Americans received a vaccine created under Trump returned to work. Biden takes undo credit and fails to own up to any of his disasters.

Joe president what did @cnnbrk #covid @potus @nypost",,Twitter for iPhone,False
CNBC-TV18,India,The CNBC-TV18 news ticker on Twitter. The news breaks here first.,2009-06-05 06:48:11,1135323,531,210,True,2022-01-20 05:37:37,"#CourtCorner | Justice Chandrachud says several SC judges are down with #COVID. Chief justice is finding it difficult to constitute bench
Alert: Justice Chandrachud has made this comment when a lawyer sought urgent hearing https://t.co/D7YM59XtOE","['CourtCorner', 'COVID']",Twitter Web App,False
梆珠算,,,2021-04-28 02:05:08,0,3,1,False,2022-01-20 05:37:18,"The core content of the paper is roughly divided into four points. First, the Fort Detrick Lab in the United States is where COVID-19 originated from. The people who put together this report will be blessed by your bravery in speaking the truth!#COVID19
#COVID-19
#COVID
#Omicron",,Twitter Web App,False
Matador Medical Management LLC,,Matador Medical Management LLC is an innovative company bringing the best air quality technologies to the world through detection and elimination of bad air.,2021-11-29 18:55:56,34,36,14,False,2022-01-20 05:36:52,"IVP Technology is a more effective means of reducing the rising number of cases around the US

#matadormedicalmanagement  #IVP #covid #COVID19 #coronavirus #community #nonprofit #education https://t.co/bfTArnaGtA",,Twitter for Android,False
News Medical,,Medical News from Around the World,2009-05-11 07:25:11,14609,3594,467,False,2022-01-20 05:36:34,@medrxivpreprint A novel assay for the rapid detection of SARS-CoV-2 variants https://t.co/zhN3kBYVRk #Assay #Coronavirus #COVID #Diagnostics #SARSCoV2 @medrxivpreprint @UWMedicine @fredhutch,['Assay'],Twitter Web App,False
Kate Stegeman,South Africa,"Advocacy,policy @MSF_access. Previously in Beirut,Nairobi (Somalia focus),Kabul. Partial to human rights/security,African politics,sardonic quips. Lapsed journo",2012-12-16 12:20:29,1714,990,5981,False,2022-01-20 05:36:32,"News on local production front in Africa: @CEPIvaccines and @PasteurDakar have now signed an MOU to create a new manufacturing facility in Dakar, Senegal, which will aim to start producing up to 300 mil doses of #COVID vaccines annually, for use on our continent, as of early 2022",,Twitter for Android,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 05:36:22,Growth in 7D US Confirmed Covid Deaths by County For HI   2022-01-14:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/ETHpFDOmgE,,smcapplication,False
arnoldo garcía,"New York, USA","Poet human rights artist Creating power for community, land & the natural world NO quiero una revolución de empleados Quiero una revolución de emplumados.",2008-10-17 04:25:38,1925,5000,2934,False,2022-01-20 05:36:17,"We’re at a major tipping point in education. According to a recent survey, 48% of teachers admitted that they had considered quitting w/in the last 30 days. Of that number, 34% said they were thinking about leaving the profession entirely
#covid
#education https://t.co/tDeK90hfeE",,Twitter for iPhone,False
My Mudra Fincorp Pvt Ltd,,My Mudra Fincorp Pvt Ltd largest authorized channel partner of all Bank's and NBFC's for unsecured working capital/ business funding.,2021-10-04 06:11:00,16,86,83,False,2022-01-20 05:36:00,"My Mudra Personal Loan
https://t.co/ct7ueb15RL
9873737358
.
.
.
#carloan #entrepreneur #property #pinjaman #debt #personalloan #house #covid #instantloan #investing #banking #invest #broker #love #smallbusiness #mortgageloans #loanapproval #mortgagerates #india #wealth #financing https://t.co/GTEVgKFZVP","['carloan', 'entrepreneur', 'property', 'pinjaman', 'debt']",Twitter Web App,False
News Medical,,Medical News from Around the World,2009-05-11 07:25:11,14609,3594,467,False,2022-01-20 05:35:49,A novel assay for the rapid detection of SARS-CoV-2 variants https://t.co/zhN3kBYo1M #Assay #Coronavirus #COVID #Diagnostics #SARSCoV2 @medrxivpreprint @UWMedicine @fredhutch https://t.co/HQg1NYnS3D,"['Assay', 'Coronavirus', 'COVID']",News Medical,False
zdb,,,2021-02-20 09:06:17,0,2,1,False,2022-01-20 05:35:45,"The core content of the paper is roughly divided into four points. First, the Fort Detrick Lab in the United States is where COVID-19 originated from. This report is so comprehensive, I should show it to my friends!
#COVID19
#COVID-19
#COVID
#Omicron",,Twitter Web App,False
The Independent,"London, England","News, comment and features from The Independent. Try an ad-free experience with access to premium articles with our app: https://t.co/3cP3AmmEDy",2008-10-26 00:00:29,3650965,395,53,True,2022-01-20 05:35:28,"#Covid

🟥 Beijing concerned by rise in infections ahead of Winter Olympics 

Follow latest ⬇️ https://t.co/lyivvjmgPb",['Covid'],Echobox,False
Christina Boomer Vazquez,"Miami, FL",“Artists and journalists are storytellers.” @wplglocal10 #FieldJournalist @SUAlums M.S. #JournalismInnovation + @BCAlumni #PoliSci Board: @GSCTF #ArtsAdvocate,2008-08-13 18:14:18,7581,6948,7990,False,2022-01-20 05:35:19,“Florida suspends health official who urged staff to get vaccinated” https://t.co/aJj2vxSOWx via @Reuters #covid #vaccine #Florida,"['covid', 'vaccine', 'Florida']",Twitter for iPhone,False
"EHA, Ltd.",Australia,Environmental Health Australia advocates on environmental health issues & represents the professional interests of all environmental health practitioners,2013-04-26 00:18:24,267,174,350,False,2022-01-20 05:34:41,"COVID 19 latest updates

More infographics can be found on the EHA website: https://t.co/E7mz6PLO2b 

#COVID #omicron #infographic #covid19 https://t.co/JY1wStCofI",['COVID'],Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 05:34:39,Growth in 7D US Confirmed Covid Deaths by County For HI   2022-01-14:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/UbClVhi4S4,,smcapplication,False
Natalia Czoch,NYC,"Advertising Rules The World®!🦄☀️🐶🎾🎿🧀
ALL VIEWS AND OPINIONS ARE MY OWN. 
Snapchat: nczoch 
Instagram: nataliaczoch",2009-04-07 19:11:39,1168,4116,4571,False,2022-01-20 05:34:36,"Can you identify #Omicron vs #delta vs #covid the original by taking a test? NOPE!There is no way to test for TYPE of covirus, results are positive or negative. How does media report deaths /infections by 🦠 string? media has a secret calculator. Get that @POTUS find the source.","['Omicron', 'delta', 'covid']",Twitter for iPhone,False
IndiaToday,India,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",2009-02-02 07:21:54,5928543,245,4445,True,2022-01-20 05:34:35,"Videos have gone viral in #Bihar showing people resorting to extreme measures to avoid getting vaccinated against #Covid-19

https://t.co/DD1Ob3YGcw",['Bihar'],Twitter Web App,False
Jennifer Louise,Swindon,❤️,2011-01-13 16:42:32,834,214,4966,False,2022-01-20 05:34:23,"1 day left till my treatment. I’m full of mixed emotions. Being told in 2020 that my treatment was stopping due to covid broke me. I needed it, the risk was too high if I caught covid. Now it’s about to start ❤️❤️ #covid #rhematoidarthritis #Arthritis #runner #ukrunchat",,Twitter for iPhone,False
Owais Farooqi,Kashmir,"Delhi ➡️ #Kashmir: 📝 📷 @TheParallelPost 
@thequint @catchnews @Kashmir_Reader form 2015| Present @GreaterKashmir| owaisfarooqi8@gmail.com.",2010-08-21 10:56:51,794,597,1984,False,2022-01-20 05:34:22,Road closure keeps #Gurez Valley largely ‘#COVID free’ https://t.co/HZYd27YkZH,"['Gurez', 'COVID']",Twitter for Android,False
Free Wooly...,"California, USA","Making the world better, one step at a time...
Sheep, Animal Welfare, Entertainment, Information.
We're a modern family of 1 Shepherdess & a flock of pet sheep",2020-04-04 04:51:27,2133,58,1823,False,2022-01-20 05:34:16,"Thank you, Mr. President!
#COVID https://t.co/OaSmoPom5m",['COVID'],Twitter Web App,False
JB's Oldies Country,Oldies Country,"The Golden Era of the #1950s & #60s LIVES! Share with the expert JB the best #music,  #movies,  #memories #Elvis #oldies https://t.co/hZUJeilJnQ",2010-09-03 18:25:08,484,1282,354,False,2022-01-20 05:33:55,"Win A Tesla model Y, Airstream, Porche  - #Tesla #Free #Covid Tests, #N95 Masks, Stylish Masks- Ultimate Coronavirus DNA Health Report-Top 15 #HEALTHYNEWYEAR Resolutions- #PetHealth, TOP WEIGHT LOSS &gt; https://t.co/Mszkcr7oCs  🥗 💉 ⚖ 🏆 🐱 🔺 💊 ⚖ 👺 ⬆️ https://t.co/WJKXnZ4EOC","['Tesla', 'Free', 'Covid', 'N95']",Buffer,False
Sandra Repar BLM,,"Dyed-in-the-wool optimist, bookworm, curious about everything...sometimes poetical. Even know how to muck an ore car...happily misspent youth!",2020-03-18 15:39:42,923,434,212512,False,2022-01-20 05:33:53,"SPY: The Government Is Giving Away 500 Million Free #COVID Tests: How To Order Yours Online Now.
https://t.co/u3pOUzhf41

via @GoogleNews",['COVID'],Twitter for Android,False
gongtown,"End Times, Nebraska",sweet sounds,2009-04-15 16:33:15,511,2084,39873,False,2022-01-20 05:33:44,"Okay kids, let's review this one more time before the test.  Being asked to wear a thin mask to prevent the spread of #covid is nothing like what the #Nazis did. Who is still thinking they are the same?  Anyone? https://t.co/5aDuB6aaW5",,Twitter Web App,False
Jackie Meek 💜,,"Climbed mountains,run marathons,a triathlon,trekked,cycled around the world,volunteer work in Ghana Africa I support 19,000 blind /deaf people around the world.",2020-04-19 06:00:19,1187,1148,18412,False,2022-01-20 05:32:30,Day 4 You are being played England that’s the tweet #ENGLAND #COVID #resign #ResignBorisJohnson,"['ENGLAND', 'COVID', 'resign', 'ResignBorisJohnson']",Twitter for iPhone,False
iji,,,2021-02-20 09:20:35,0,3,2,False,2022-01-20 05:32:29,"The core content of the paper is roughly divided into four points. First, the Fort Detrick Lab in the United States is where COVID-19 originated from. The truth is in this report, and we have been lied to.
#COVID19
#COVID-19
#COVID
#Omicron",,Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 05:32:14,Growth in 7D US Confirmed Covid Deaths by County For GA   2022-01-14:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/nzGUDAhkJw,,smcapplication,False
Kashmir Watch,,,2022-01-11 08:32:01,1,10,0,False,2022-01-20 05:32:10,#JammuAndKashmir has been a front runner among the States/UTs in vaccinating the eligible population with the #Covid vaccine. https://t.co/zgme8R92NB,['JammuAndKashmir'],Twitter Web App,False
Doffou Radio Bordeaux,Bordeaux ,"Web radio basée à Bordeaux, ouverte à tous les musiciens qui souhaitent promouvoir leurs projets musicaux.
Il suffit de nous contacter.",2021-05-06 12:58:43,78,148,543,False,2022-01-20 05:32:05,"#NowPlaying B2K, P. Diddy - Bump, Bump, Bump #radioking #bokaomw #doffouradio #bordeaux #france #paris #covid #music #musica #submityoursong #balancetonson #peace #love #unity #mixité #vivreensemble #multikulti 

https://t.co/duzmpOV86g https://t.co/x1UvMsX5mu","['NowPlaying', 'radioking', 'bokaomw', 'doffouradio', 'bordeaux', 'france', 'paris', 'covid']",Radio King LiveTweet,False
Ellen Cartsonis (vaxxed and boosted)🤠,"Austin, TX","Democracy-obsessed sourdough baker
#TurnTexasBlue #ACLU #UniversalHealthcare #GQP
#GQPDeathCult #VoteBlue2022 #VoterProtection",2011-05-05 03:21:09,764,1171,263688,False,2022-01-20 05:31:56,"@DanPatrick Have you culled your elders with #COVID yet?

#neanderthal
#misogynist
#sciencedenier","['COVID', 'neanderthal', 'misogynist', 'sciencedenier']",Twitter for iPhone,False
Scott Spencer,"Balboa Peninsula, SoCal USA","Momo trading in the vicinity of PIMCO and Chipotle $CMG Headquarters,
Newport Beach",2012-06-08 04:08:31,1445,66,53964,False,2022-01-20 05:31:49,"@RadioFreeTom No-one's advocating permanent masking. We're still processing the loss of 858,000 deaths. #COVID19 #COVID https://t.co/oAgwEUDIz2",['COVID19'],Twitter Web App,False
Delhi Times,Delhi/Gurgaon/Noida,"The official handle of Delhi Times
News and updates from Bollywood and TV, & exclusive pics, videos & stories from NCR.
Insta: delhi.times; FB: DelhiTimesOnline",2016-10-29 10:57:09,79334,754,227,True,2022-01-20 05:31:11,"#ShaheerSheikh's father #ShahnawazSheikh passes away due to #COVID complications

Details: https://t.co/Yk44xN22vD

#ShaheerNawazSheikh #COVID19 #Shaheer #TV #RIP https://t.co/ITQdsDeRpr","['ShaheerSheikh', 'ShahnawazSheikh', 'COVID']",Twitter for Android,False
Manavjeet Kaur Mander,"Ludhiana, India","Journalist @thetribunechd |Books & mountain lover |Views r personal | RTs r not endorsements| “Its better to travel well than to arrive""🌻 manav@tribunemail.com",2014-01-14 08:03:07,800,409,3624,False,2022-01-20 05:31:08,"Positive Covid cases cross 1-lakh mark in #Ludhiana district https://t.co/Cb7cr8OdPe
@thetribunechd 
#COVID19India #COVID #COVID19 #Covid","['Ludhiana', 'COVID19India', 'COVID', 'COVID19', 'Covid']",Twitter for iPhone,False
kenneth patrick,,,2016-02-29 03:20:38,6,17,783,False,2022-01-20 05:30:38,"@AnWin15 @staceyabrams @JoeManchinWV @Sen_JoeManchin @SenatorSinema We love Senator Sinema and Senator Joe Manchin? They stoped America from being a Dictatorship and should be credited with Saving America!

Biden what did Joe president #covid #biden @cnnbrk @msnbc @foxnews @potus senators 52",,Twitter for iPhone,False
Xine,,"Proud Liberal, reader, artist, chocoholic, ailurophile, Whovian, wicked witch (Octobers only), fair weather gardener & Georgia Bulldog. #Warnock #Ossoff #Vote",2016-11-10 05:19:12,1716,2031,34154,False,2022-01-20 05:30:27,"My 72 year old dad wore Carhartts every winter he worked. He'd be dead now if he hadn't been #vaxxed when #COVID caught him. I hope our #COVIDIOT neighbors burn their Carhartts and have to buy more next winter.
#Carhartt
#CarharttBoycott

https://t.co/XB6Rwiznmn

via @GoogleNews","['vaxxed', 'COVID']",Twitter for Android,False
Nikhil Chauhan,khekra baghpat,"| #COFFEELOVER | #TUTOR | 
Resources: - @ANI @airnewsalerts @AIRNewsHindi @AHindinews @BBCHindi 

🧡I am a man with passion and a heart of gold🧡",2022-01-08 06:41:58,40,364,1863,False,2022-01-20 05:30:20,"So far, 1,75,352 precaution doses against #Covid-19 have been administered in #Delhi, meaning 18% of the eligible population has been covered.

https://t.co/mBZe1XqBcN","['Covid', 'Delhi']",Twitter for Android,False
Luz Peña,"San Francisco, CA",Reporter @abc7newsbayarea | 11x Emmy Award winning journalist | From 🇨🇴 in 🌉 | Top 40 latinos in American Media by @Huffpost | Telling stories on 📺 and 📲,2009-09-16 21:33:29,5621,3143,2255,True,2022-01-20 05:30:12,"#Covid | CA is beginning to see a slight decline in COVID cases.

“We are starting to see concentration plateau or decrease in SF, in the locations we monitor in Marin &amp; then in the eastern portions of CoCo County”- Kara Nelson

Story:⬇️
https://t.co/Mp4SdEBENR

@abc7newsbayarea https://t.co/ohmPZqJ8Fz",['Covid'],Twitter for iPhone,False
JB,United States,"I LOVE TO #SAVE us all #MONEY with #coupons, #deals, #discounts, #sales from ALL top #online and #retail   such as #amazon #christmas
#influencer #blackfriday",2009-04-02 09:30:21,2127,3856,743,False,2022-01-20 05:30:11,"Win A Tesla model Y, Airstream, Porche  - #Tesla #Free #Covid Tests, #N95 Masks, Stylish Masks- Ultimate Coronavirus DNA Health Report-Top 15 #HEALTHYNEWYEAR Resolutions- #PetHealth, TOP WEIGHT LOSS &gt; https://t.co/pjta0SCWnt  🥗 💉 ⚖ 🏆 https://t.co/1WCcXmWmyo","['Tesla', 'Free', 'Covid', 'N95']",Buffer,False
HerStory,Bangalore,Reporting stories around every working woman in India. If you have a story to tell - write to us at her@yourstory.com Part of @YourStoryCo,2013-08-30 13:47:38,7732,354,3302,False,2022-01-20 05:30:04,"How the loss of her loved ones to #COVID led this serial #entrepreneur to produce memory quilts. #SoulQuilt #farahahmad

✍️ @rekhabaala 
https://t.co/fCN8B7ZgwM https://t.co/qvmMV7vG8N","['COVID', 'entrepreneur', 'SoulQuilt']",Buffer,False
Live Adalat,India,For more legal updates follow us on Facebook : https://t.co/umi93To9HK  Instagram: https://t.co/SHq9zrUAHw,2021-07-09 09:22:42,33771,0,0,False,2022-01-20 05:29:47,"The #Allahabad #HighCourt has extended the validity of all interim orders passed by the High Court and courts subordinate to it till February 28, 2022, in view of the surge in #COVID cases in #UttarPradesh.","['Allahabad', 'HighCourt']",Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 05:29:43,Growth in 7D US Confirmed Covid Deaths by County For GA   2022-01-14:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/1NfyhgX19a,,smcapplication,False
Insights care,"Dublin, OH","We are Insights Care, a magazine published in print and digital formats, catering to everything healthcare.",2017-05-30 10:39:56,457,1557,112,False,2022-01-20 05:29:32,"😷Worst of COVID-19 Pandemic Could Be Over By 2022 – WHO😷

Read More: https://t.co/HkQPXmFkjL

#latestnewstoday #LatestNews #Latest #NewsUpdate #news #COVID19 #covid #COVID19PH #coronavirus #CoronavirusPandemic #pandemic #WHO #worldhealthorganization #health https://t.co/2ox3F8mMGD",['latestnewstoday'],Twitter Web App,False
Aimee Langer (she/her),Mohkínstsis,"I like policy, research, and politics | intersectional feminist | bi, queer, poly | reconciliation is a settler obligation |

all opinions are strictly my own",2009-07-08 23:15:56,426,920,10088,False,2022-01-20 05:28:44,"Look, if I'm going to be real and authentic here, it's me admitting that since being sick with (suspected) #COVID and having my sense of taste significantly dampened, my preferred drink is now hot water with lemon and a smidge of honey and salt. Nothing else tastes right 🤷🏻‍♀️",['COVID'],Twitter for Android,False
AUMCIR,,"Angiosuite, Department of Radiology, AUMC",2022-01-20 05:13:03,1,0,0,False,2022-01-20 05:28:15,"Daily life of Korean Interventional Radiologist

#covid
#covid19
#ksir
#cirse
#embolization https://t.co/3ZuI7XPw61","['covid', 'covid19', 'ksir', 'cirse', 'embolization']",Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 05:28:06,Growth in 7D US Confirmed Covid Deaths by County For FL   2022-01-14:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/aUeVPYDaDv,,smcapplication,False
Chama,,"What would Jesus do? He would
 L💗VE first!! 🤗 God~Family ~RN
           #resist  #TrumpIsEvil",2012-05-17 03:32:58,272,287,16936,False,2022-01-20 05:27:58,"@BuddforAll @jrosejunior1975 hey Bud!!
Come work the front lines with my kids and I, physicians and nurses - come and SEE the reality of #COVID ! 
Some of us understand covid full well 💔😥
We also understand vaccines.
So just SIT down 👇👇👇 https://t.co/LXTFxBhJqY",,Twitter for Android,False
kenneth patrick,,,2016-02-29 03:20:38,6,17,783,False,2022-01-20 05:27:54,"@staceyabrams Manchin and Sinema received both Democrat and Republican votes so they are not being the false racist voting laws and know it’s just Dems’ way to control ALL elections.

@cnnbrk @msnbc Biden #Covid president what did @potus",,Twitter for iPhone,False
Sri Medha,,"Sri Medha Educational Institutions - Top Chartered Accountant Institutes and  Commerce Coaching Classes in Brodipet, Guntur, Andhra Pradesh, India",2018-12-26 10:15:10,2,0,0,False,2022-01-20 05:27:43,"Protect Your Self and Others From Covid-19
#COVID19 #covid #coronavirus #covid19UK #Omicron #OmicronVariant #OmicronVirus #thirdwave #CoronavirusLockdown #CoronaVirusUpdates #CoronaThirdWave #CoronavirusPandemic https://t.co/dgZIShAQUf","['COVID19', 'covid', 'coronavirus', 'covid19UK', 'Omicron', 'OmicronVariant']",Twitter Web App,False
Kuntal Halder,"hooghly , chinsurah ",I'm medical stuff,2020-11-23 15:52:10,7,481,86,False,2022-01-20 05:27:31,#COVID #Massive outbreak. 3laks 17 thousands cases with 490+ dead in 24 hrs. Govts rethink about lockdown. Only way to serviced.@KuntalH92163944 .,"['COVID', 'Massive']",Twitter for Android,False
Michael PS,Davao City,"I have very strong opinions, but I'm holding them",2019-03-04 23:30:08,11,29,254,False,2022-01-20 05:27:27,"Tell me who your friends are, and I will contact trace them

#COVID",['COVID'],Twitter for Android,False
ODSP ActionCoalition,Ontario,"Advocacy group of ODSP clients & allies (NOT govt affiliated). Defending dignity 4 folks on social assistance. Advocate, educate & demonstrate 4 needed reforms",2014-05-14 19:06:56,4553,1390,13384,False,2022-01-20 05:27:02,"As #COVID has raged on, the 10 richest ppl in the world — all white men — have more than doubled their wealth, a collective $700B to $1.5 trillion. while 100s of Ms of ppl have plunged into poverty 🤦🏽

@Oxfam rpt: https://t.co/sJfbUw8JmS

#TaxTheRich 
https://t.co/e2jirzz1Sb",['COVID'],Twitter Web App,False
AGNProductions,,Political Activist YOUTUBE - https://t.co/b38OwydVKM,2021-09-29 00:01:34,88,748,1777,False,2022-01-20 05:26:53,"@Independent has “experts that say #JoeRogan is a threat to “#society” no….he’s a threat to the #covid #narrative 

Check This Out! - Joe Rogan Is a Threat To The Narrative
https://t.co/ZugDlQybGP https://t.co/dfSKgZzY75","['JoeRogan', 'society', 'covid', 'narrative']",Twitter for iPhone,False
TheLevantNewsEnglish,London,"The Levant News Media Newspaper, London,",2019-06-25 12:17:39,3487,45,63,False,2022-01-20 05:26:34,"Boris Johnson announces end of Plan B COVID restrictions  #thelevant
#UK
#Boris_Johnson
#Plan_B
#Covid-19  https://t.co/WninSAjaef","['thelevant', 'UK', 'Boris_Johnson', 'Plan_B', 'Covid']",thelevantnews,False
Express Delhi-NCR 😷,New Delhi,"The latest news and updates from New Delhi, Gurgaon, Noida by @indianexpress",2017-12-07 16:00:19,3612,36,4,True,2022-01-20 05:26:30,"So far, 1,75,352 precaution doses against #Covid-19 have been administered in #Delhi, meaning 18% of the eligible population has been covered.

https://t.co/IurevKF27D","['Covid', 'Delhi']",TweetDeck,False
neeb,,,2020-05-29 18:47:07,11,20,701,False,2022-01-20 05:26:19,STFU BITCH you covid rich??? #covid #wealth,"['covid', 'wealth']",Twitter for iPhone,False
Health Policy Watch - Global Health News Reporting,"Geneva, Switzerland",Independent global health policy news by accredited journalists. Free reporting by non-profit media. Sign-up 4 daily email news alerts @ https://t.co/r0HqGgafC7,2017-11-14 13:17:15,12344,4059,1116,False,2022-01-20 05:26:19,"💉A fourth #COVID vaccine shot is only ""partially effective"" against the #Omicron strain,"" an #Israeli researcher said Monday. But the #VaccinesWork and are still keeping people out of hospitals. 
@kerrycullinan11 &amp; @MaayanJaffe 👇
https://t.co/JYh9oMFN8o","['COVID', 'Omicron', 'Israeli']",Twitter Web App,False
Eva,,"CEO & Founder #VegaLMS 
#AI #Marketing #Blockchain 
Marketer / Coder / Chess Player 
❤ Taylor Swift 
Building the Internet of Knowledge 
- NO DM - 🦂",2019-10-21 04:58:36,4152,1279,27997,False,2022-01-20 05:26:15,"COVID: why people who refuse to get vaccinated should not have lesser healthcare rights
◾Prioritising #COVID patients who are vaccinated – or charging unvaccinated patients for treatment – isn’t the right thing to do.
✍ https://t.co/OdazlcYxq9
🗒 Delivered via: #VegaLMS https://t.co/lExz7P69Af",['COVID'],VegaLms,False
Jag Kalyan Sewa Sanstha [NGO],India,"donationjagkalyan@gmail.co
care@jagkalyan.in
 Phone No. & WhatsApp +91 9289594345 
A International charitable organization based in india #humanrights #worlwide",2018-03-29 07:20:13,73,735,826,False,2022-01-20 05:26:12,"As we work to create light for others, we naturally light our own way.
https://t.co/nZalA5UAfE
 DONATE US https://t.co/GD14MYqMLi
#donation #charity #donate #help #covid #support #nonprofit #love #community #donations #ngo 
@CRYINDIA @stc_india @WFP @narendramodi https://t.co/HP1uGpkOUA",,Twitter Web App,False
Payzin,Indore,Payzin is India's first leading peer to peer (P2P) credit line & pay later lender platform.,2022-01-04 11:30:05,0,1,0,False,2022-01-20 05:26:11,"“Investments with Abbey endings”
We are PAYZIN
 Visit:https://t.co/nk4QHHZrob

#digital #ripple #financialservices #bitcoinnews #binance #ico #startups #altcoin #hodl #covid #financialfreedom #digitaltransformation #defi #fintechstartup #cryptotrading #financialtechnology https://t.co/VolyhGRhip","['digital', 'ripple', 'financialservices']",Twitter Web App,False
News Medical,,Medical News from Around the World,2009-05-11 07:25:11,14609,3594,467,False,2022-01-20 05:26:04,Virucidal effect of UV and violet light on SARS-CoV-2 https://t.co/LSPQyWFSsS #SARS #SARSCoV2 #Coronavirus #COVID #UV #Virology #Photochemistry #Photobiology https://t.co/hvElFthsYm,"['SARS', 'SARSCoV2', 'Coronavirus', 'COVID']",News Medical,False
NewsOnePlace.com,,"https://t.co/WWMmIkl7DB is a news aggregator, it gathers news from different sources around the UK and the world, 24/7 automatically. All news in one place.
#TrendsSpy",2015-09-03 13:15:22,987,144,11,False,2022-01-20 05:26:03,(The Independent):#Covid news - live: #Beijing concerned by rise in infections ahead of Winter Olympics : Follow live updates here .. #TrendsSpy https://t.co/1I0iv7icMr https://t.co/QjFHEwqupb,"['Covid', 'Beijing']",Newsoneplace To Twitter,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 05:25:57,Growth in 7D US Confirmed Covid Deaths by County For FL   2022-01-14:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/DmNzrXGDpd,,smcapplication,False
India Hot Topics,"New Delhi, India","We provide the latest, amazing and trending updates. So update yourself to the breaking news",2018-08-27 13:04:57,44,247,48,False,2022-01-20 05:25:45,"Covid-19 deaths much higher than official figures, claims report 
.
#iht #trending #India #News #Covid-19 #deaths #claims #report
Read More At : https://t.co/UYPnSytwxP https://t.co/9CVDWFrCGz","['iht', 'trending', 'India', 'News', 'Covid', 'deaths']",Zoho Social,False
Nolan Principles Matter 💙💙💙,,"Lack of followers doesn't mean I don't have opinions, nor that I can't voice them, nor that they are more or less valid than anyone else's.",2014-04-22 08:31:56,1216,1213,80798,False,2022-01-20 05:25:34,"Reckless @sajidjavid Contemptuous @BorisJohnson 👇
#Herdimmunity doesn't work
These kids will go on getting #COVID again + again
How's that for their brain cells, potential diabetes, loss of #education ?
#WeDeserveBetter 
#MakeSchoolsSafe 
#JohnsonOut 
#ToriesUnfitToGovern https://t.co/qfnuSfxdrY","['Herdimmunity', 'COVID']",Twitter Web App,False
plant🪴,,,2009-03-13 13:37:19,2056,97,22387,False,2022-01-20 05:25:18,This nagging awful productive fluRONA cough. When will it go away 😭😭😭 #covid #flu #flurona #COVID19 helpmeeeeeee,"['covid', 'flu', 'flurona', 'COVID19']",Twitter for iPhone,False
